docID,"life and style","television & radio","life and style",environment,"life and style","television & radio",technology,music,"life and style",environment,film,"life and style",music,environment,"life and style",music,"television & radio","television & radio",music,"life and style",film,music,film,"television & radio","life and style","life and style",environment,film,"television & radio",film,music,film,environment,film,"life and style",film,film,film,music,"television & radio",technology,"life and style","life and style",technology,music,"television & radio",environment,music,"life and style",music,"life and style","life and style","television & radio",technology,environment,"life and style","television & radio","life and style",music,technology,environment,film,environment,environment,music,"life and style","life and style",technology,"life and style",environment,"television & radio",technology,music,environment,technology,environment,technology,"life and style",music,environment,technology,environment,environment,film,"life and style",technology,film,film
"life and style",0.034448024954438,0.019856774874774,0.020023356913191,0.015976448766753,0.016936141463278,0.015200917520118,0.017359048176533,0.020903953160206,0.011035026479278,0.0080316844128337,0.030979565639619,0.021243889618895,0.026172066684527,0.0058178724520827,0.0091701633747304,0.009479669762234,0.021189276420159,0.0073639077172871,0.006893629082432,0.016861753774704,0.029249108404371,0.023731001336841,0.0039661955299241,0.010006970434393,0.037187716422805,0.057198430811031,0.0023154749120011,0.0056328488984715,0.0073422587125441,0.020214778363634,0.02124968084023,0.019353500173756,0.016020334809089,0.0025119540039162,0.026391615354188,0.0016854201638584,0.11072288698482,0.020497560385961,0.010119461005604,0.031286599649088,0.016775810600938,0.010913868333545,0.018360761638087,0.0056273600319581,0.02617472151688,0.0021663496621945,0.01084370621622,0.015956852896466,1,0.0076780357077936,0.0091557652233764,0.03119071103351,0.023754286871607,0.011113449550549,0.0053002957897182,0.039045414713057,0.0064871226979034,0.015899539231152,0.0089142151762433,0.0087395729173287,0.012827640774869,0.015480666483049,0.011080205725388,0.017690893405472,0.015941513469327,0.075041584794768,0.020673499273069,0.011544171177769,0.015347173920491,0.010771166681695,0.025263983462519,0.019899361301819,0.0083416584837777,0.0074781492648308,0.02559938538427,0.0093418604496633,0.0097503178535353,0.011325222012517,0.023731001336841,0.010820037162353,0.006582047507894,0.0099273054965751,0.0026843918389452,0.01255462321383,0.017064257371116,0.0078848927745465,0.015088969218142,0.018587895045222
music,0.0080724297580663,0.022236707359452,0.017261564103891,0.012359166331991,0.014159943748818,0.051200306880951,0.019904502830958,0.059989257481092,0.031649984764332,0.0076237874371349,0.057392038239977,0.011167289446504,0.072049637343416,0.0099007340818348,0.012913649468596,0.037119423038938,0.018192156985834,0.017012645127452,0.02648889810718,0.013715019988787,0.0086370463953988,0.057928587085572,0.0079537902568558,0.033976889683314,0.023137365354124,0.015090874490881,0.0045228360352663,0.027472584253945,0.027595260570381,0.025037139659236,0.05911712523435,0.025698457345455,0.010390281329959,0.023929567864158,0.025297971429495,0.0082804353389032,0.024240290862136,0.031161316320645,0.021188532716186,0.014537589277221,0.019160633240747,0.015726453507344,0.020189302197703,0.0016461590196395,0.072056945887694,0.026054019415178,0.027853541175821,0.019767931773396,0.0076780357077936,1,0.012237032994909,0.064584361753687,0.035006714211659,0.011809335620916,0.0062501185823202,0.016204871983373,0.011264181106889,0.025672099080195,0.030982513417121,0.028267622615726,0.0020718541084485,0.021591400050393,0.0062044084169271,0.02779489715611,0.025816366973963,0.0068495838698636,0.0020355067118794,0.010674865237218,0.018559487010996,0.027667213469088,0.032642732809319,0.022309024485015,0.034537094063969,0.0071525090640053,0.021032767574532,0.020709198771967,0.0025275617196837,0.024263362211743,0.057928587085572,0.0066775655673766,0.012326742256876,0.018499899809047,0.0090274433706556,0.021032648851723,0.019975994659046,0.014061577042425,0.008961863768608,0.028319234384938
"life and style",0.12501737288938,0.018576022373152,0.040638530466285,0.0096931576107627,0.01418104656154,0.030516873924844,0.0067514039659267,0.011553153580056,0.011625261016744,0.0056671645049731,0.028387641152811,0.012282205317965,0.011995315744798,0.0048248899256415,0.033373099141866,0.0052005031957562,0.022502689568423,0.0089043761599152,0.0062472707188294,0.094658031771611,0.0065437480747544,0.050040185819318,0.0039203183891334,0.02132251519128,0.027195770622878,0.015648181152566,0.0071309154924656,0.0061193808173097,0.020338646127622,0.027846563280367,0.015240122802201,0.016505295580009,0.012913497937153,0.0050012809441125,0.017755015427774,0.0043122858308151,0.051401751187734,0.030183489971089,0.00088827277019705,0.0097472050348258,0.010707822665713,0.0065975315974903,0.01130579634949,0.00451143808101,0.011996532521168,0.003565601855596,0.0053203753587881,0.023564380039032,0.0091557652233764,0.012237032994909,1,0.015607575373141,0.028752296277953,0.0049750892458369,0.0054715533634277,0.040687514553102,0.0058810508094647,0.051448398468674,0.012629824282962,0.035630259330573,0.0029808230397714,0.018312805275,0.015047446191022,0.014821174346907,0.019190205796009,0.0050611571618114,0.0016362848813441,0.051680270414584,0.019873156576622,0.0052847844321873,0.031513642904362,0.014350947700634,0.048143552599913,0.0015605439503883,0.015759678085577,0.0029470097693316,0.0048474745798411,0.055466624765545,0.050040185819318,0.0012586861657042,0.0058683418485461,0.0048092189701269,0.003664054693557,0.012238698067925,0.02021576194053,0.019533451513764,0.013257121180218,0.022542417575095
"life and style",0.023621065951482,0.046788218653887,0.039172373319599,0.011243976662092,0.018089703682209,0.046890898477501,0.019654327151677,0.032933160816161,0.027775451235138,0.018634494280526,0.088220686127734,0.037792887796833,0.038463499068478,0.0096353718794099,0.027162192487423,0.021594375606703,0.035192379285871,0.028585406806178,0.026113718460591,0.022650138456769,0.0099316086320422,0.040753490299698,0.016432609246446,0.037787098976466,0.039314940844887,0.052536300269266,0.012456134055973,0.036133731235026,0.010710427142731,0.036718505441325,0.050765753745188,0.04898580552699,0.012161836438199,0.010946143991014,0.023683665174443,0.0067707884286746,0.040395175050536,0.045494129984796,0.03692049913973,0.025544554775752,0.032353535376546,0.032254497345757,0.026102501443746,0.0010341004812445,0.038467400714571,0.027668427904078,0.013139787420613,0.02569862129566,0.03119071103351,0.064584361753687,0.015607575373141,1,0.096647400702848,0.022384467989288,0.042644239078147,0.042221509489672,0.026330764038542,0.028450504084687,0.052678760525276,0.020668636012504,0.014475416877933,0.024676283702071,0.010613478594847,0.034932429998697,0.030568754119825,0.014086196420515,0.0053246038165327,0.020282349389234,0.015371671206411,0.013051888131916,0.07901523211132,0.041739152140911,0.020505486555916,0.0070845580629507,0.049336109290667,0.016732258607181,0.0067310785097579,0.041012053378629,0.040753490299698,0.0070028987960251,0.022629140407727,0.021056679523666,0.010257505937093,0.028702138226062,0.020323811024204,0.016447237705837,0.046064642223443,0.0296528179982
"television & radio",0.017093148605467,0.087994089426902,0.03372231096639,0.0057905411138427,0.028299472211309,0.069993749777158,0.031377709194964,0.027776918629945,0.042839457523894,0.0080590050324197,0.17000110073912,0.028712010502105,0.049285338751494,0.0089067639307426,0.022215332956803,0.012985711316646,0.083637397012432,0.054668259568849,0.020246698932166,0.023292952503245,0.011722414936269,0.056279998958595,0.032135718682487,0.052495398239675,0.047789616672239,0.050971483357101,0.02115829393418,0.050276036942245,0.018570597015593,0.037854056868603,0.038145871563942,0.04397821956254,0.0059290336506012,0.014930230371975,0.018301809787108,0.0079279894933272,0.03495352528826,0.053085969960441,0.010052438439835,0.13672477067911,0.018525238069079,0.011122653610985,0.032539058000149,0.0050005424633158,0.04929033813933,0.072215153637236,0.016548521882072,0.021652589051816,0.023754286871607,0.035006714211659,0.028752296277953,0.096647400702848,1,0.017639933863635,0.018017802905706,0.042810620486036,0.019390340141993,0.038003897116002,0.034269702546539,0.023681683716648,0.020867283065277,0.023878913154934,0.013088748374046,0.037634495624619,0.031705748923649,0.025243178886588,0.0017144252465513,0.025394341161319,0.010753754546435,0.016437819687595,0.10482659487819,0.031460551487977,0.040428938842566,0.015414214288381,0.044803073375122,0.0064977471226626,0.013287973442408,0.038595567073233,0.056279998958595,0.0073247461092678,0.020178720598045,0.021361993827688,0.012452014738111,0.06096437837069,0.020704727710094,0.019903731222175,0.033817235170722,0.035902837964176
technology,0.02630330585201,0.0082064095681834,0.024822531123679,0.02087415694812,0.017073340871204,0.017295741998696,0.024349143560196,0.018367220782596,0.01010821574251,0.01758306055005,0.021275173742299,0.017185893581007,0.014814769408336,0.0087057134933519,0.02953857504154,0.0053033966140414,0.031736733583868,0.0086245452383678,0.00097519836565155,0.014711484279986,0.012790232609617,0.018372629088362,0.010215949465922,0.012224108982472,0.019075076745844,0.031879722398128,0.039627132514737,0.006513835557732,0.016952709541256,0.030903921009981,0.01501521639711,0.016886337058989,0.019444808283391,0.0053275060557559,0.018190399470447,0.0061320044424746,0.015487874077084,0.020403878348393,0.021935197154537,0.036690028323369,0.026570240911108,0.0054910648862588,0.017183091059471,0.0085029441260315,0.014816272183397,0.022230629214794,0.024659313059757,0.012257849956083,0.011113449550549,0.011809335620916,0.0049750892458369,0.022384467989288,0.017639933863635,1,0.0049994058982705,0.026504542856989,0.021222980854663,0.0081842701813233,0.023638894537271,0.017497920491024,0.0032577610473428,0.016121545149391,0.0050796030540955,0.039288458960246,0.02257553756194,0.015319358867108,0.00021058908045815,0.025800875353656,0.010873230669068,0.024494353307493,0.0194575465703,0.02370732323402,0.019608596967404,0.024119782002754,0.036797926938477,0.025510699739488,0.041412160695272,0.018555388788301,0.018372629088362,0.012702118815495,0.022584783271547,0.024581269025958,0.012692880874448,0.012039484924314,0.0072210113232343,0.068540807421256,0.0058328776380365,0.012042613000973
environment,0.013360399063654,0.0084476789925409,0.022694595741124,0.018557683734405,0.025302876074904,0.010786273426073,0.015674559459502,0.0090530816914803,0.014468709423031,0.0065905558887105,0.028363104632687,0.015579732517953,0.014979194049342,0.022832699733756,0.01307252745685,0.010447044074479,0.019187168293413,0.020830125782624,0.002507284931962,0.0066943173751397,0.010983787073396,0.010321482213352,0.0032522517673841,0.0078075959044391,0.025866621550188,0.066468287580684,0.026207999486655,0.02205737156443,0.025778632906519,0.0070033634464458,0.0057935062319456,0.013901053867209,0.0074432182643415,0.0036837762808703,0.0058804591280189,0.0041102279383281,0.0086932550736003,0.015556739146951,0.011519172310052,0.0096968458839603,0.0075785435227602,0.0076072084973073,0.013033930363218,0.0010987312034551,0.014980713503249,0.0059604007317181,0.011546064730754,0.0084541781450339,0.0053002957897182,0.0062501185823202,0.0054715533634277,0.042644239078147,0.018017802905706,0.0049994058982705,1,0.015812918112404,0.0034490300878579,0.0094624785545782,0.012497994787418,0.0044244127127392,0.032317672606473,0.0079179120723293,0.033338626984907,0.023410577728233,0.0084041032311989,0.015900994167869,0.0067982361871703,0.012642701949422,0.0034365536278267,0.011468826732559,0.014377976471321,0.0064176335936895,0.0055727672542545,0.0081795431845793,0.01338082606529,0.022557501017824,0.0028734012647394,0.0099733271802972,0.010321482213352,0.0044550002433335,0.0071397572299881,0.0099876994969207,0.017366372910014,0.012002333061797,0.0096298000190596,0.0075837039403901,0.010201350217192,0.0083107698881218
"life and style",0.061578712613229,0.031012002692777,0.034804456461477,0.014748668623682,0.031073883056785,0.038284733990569,0.036450484095321,0.030673131139975,0.028487073861121,0.012309664716528,0.094560755839394,0.030250743342419,0.032075705044393,0.018221110228704,0.080971894196189,0.023908547913213,0.053072737716214,0.028640833209785,0.020493277868376,0.02315413823985,0.040573234799655,0.031050411612907,0.018374640729518,0.041910905896683,0.052612981148515,0.11922746776211,0.027403387175852,0.027519943628286,0.030980739602075,0.040637192364122,0.022613114143366,0.035895210331998,0.0075951806450782,0.0057993593857001,0.024504103081489,0.0087594196075575,0.052209411358346,0.037541517169863,0.022519376380566,0.028180397178086,0.030270223599757,0.022066123186388,0.058790614103804,0.010961488019194,0.031875533751797,0.026971632409829,0.039131082288932,0.018118718956708,0.039045414713057,0.016204871983373,0.040687514553102,0.042221509489672,0.042810620486036,0.026504542856989,0.015812918112404,1,0.023007177308158,0.06282075930335,0.017214057839212,0.024197831446671,0.019308942964121,0.028833604041098,0.019769456716554,0.048558919887204,0.033067401710205,0.023799280146398,0.0028152967772096,0.033478669762213,0.019459781422443,0.038869312886656,0.055939920258017,0.024188224878731,0.017102869880604,0.017117831164607,0.041577193352,0.014093164874497,0.025454080127251,0.046736558910431,0.031050411612907,0.019764556446598,0.021767167257006,0.025803858630632,0.010545493695833,0.035938476952602,0.028755196296992,0.035535237567317,0.030504201535561,0.030134735135028
"television & radio",0.024037276722337,0.012916587788719,0.015498607615368,0.0062721846917286,0.010934831600457,0.043373159070136,0.0088582254811607,0.020372802418834,0.022453855433529,0.0036166880147737,0.041527620185473,0.0066565396237431,0.011828627776317,0.0048167141927197,0.016099896773729,0.010578347044516,0.022150522572812,0.010628327532172,0.021622185222386,0.0074492573714317,0.018937805867476,0.013391188779814,0.0038180861510732,0.029806189602225,0.016256203485403,0.016560813697428,0.0035701342647823,0.011698322345239,0.01430062048745,0.015149756284275,0.011650194284823,0.01171618082272,0.0075375940460643,0.0031778546139581,0.010576910227574,0.0060143701686344,0.016218444662359,0.015513559886176,0.0051774010779575,0.01266395610832,0.0061068569317657,0.095199850181755,0.0095537275196285,0.00063893734968972,0.011829827644256,0.25466283256765,0.009320174986361,0.010579997588308,0.0064871226979034,0.011264181106889,0.0058810508094647,0.026330764038542,0.019390340141993,0.021222980854663,0.0034490300878579,0.023007177308158,1,0.0034074954971638,0.0069392255951291,0.01130603303786,0.013290223007412,0.016552225212397,0.0049006244528232,0.031994383785984,0.0095634371473597,0.0080896123161933,0.00084522676667699,0.0092142521419705,0.012485038502336,0.0092578271929298,0.026491235872012,0.0053629999145692,0.0058567854943883,0.003387344985845,0.021772339458464,0.0068458755552374,0.0064171243541512,0.017137892192374,0.013391188779814,0.0060159490208224,0.0090569673476144,0.014655891126531,0.004755484950203,0.022046427938172,0.0092678391485393,0.011029282083818,0.0060988416319679,0.0153393989027
"life and style",0.026482652303172,0.086758305399744,0.024029101731729,0.015490626364316,0.0085747552857351,0.027159602736492,0.036570406432752,0.018653519459152,0.019349338393803,0.016446588341566,0.042313684466753,0.026747426753795,0.026105670111135,0.06732071185289,0.022935346739306,0.015505373903494,0.033977994520669,0.029104018578141,0.048049370833361,0.031196505847295,0.0092285248876676,0.022294012328958,0.009699985301824,0.024760760901221,0.042303291160852,0.078192961590395,0.0099604376303502,0.042275704591574,0.01000444539467,0.03881209871627,0.037239822944178,0.01579967043354,0.01722877863229,0.024149592611009,0.014019061698389,0.020549448278385,0.089257503727345,0.040116080668656,0.010199435885367,0.025430836031875,0.053896966757414,0.021873626328102,0.021169557536969,0.0055475233863354,0.026108318208377,0.021902907848056,0.02018153624058,0.03132488135923,0.015899539231152,0.025672099080195,0.051448398468674,0.028450504084687,0.038003897116002,0.0081842701813233,0.0094624785545782,0.06282075930335,0.0034074954971638,1,0.023499255195151,0.01921012589013,0.0085012952918328,0.060213258667499,0.013913979185304,0.022907518503842,0.016931286797091,0.015600463080881,0,0.053164956342772,0.012628081335578,0.020046530808333,0.033461978036256,0.031536994746341,0.023207325169335,0.023677105949789,0.04824725038989,0.029171199991258,0.022693844818661,0.029431442480582,0.022294012328958,0.011026476474544,0.010937011173409,0.029203762272444,0.0095515427270727,0.012508648632258,0.012546675168082,0.024252355400015,0.027316337242177,0.044881266745444
music,0.0075229939619692,0.0099813213090592,0.024272536232587,0.025297661136038,0.010300878449868,0.036435192207136,0.022603472420922,0.015077875955721,0.010277003810365,0.0086058505008053,0.039684431810073,0.0043854306105648,0.018700118158914,0.0035552335413379,0.027055546440188,0.025441515670353,0.026483882280517,0.005621975642515,0.0019431101613692,0.010469681151676,0.019541900205559,0.043147156879476,0.020918767310426,0.025999119367805,0.025234701266226,0.017115799409569,0.0011664838936575,0.014124311494422,0.0087698266853455,0.029878832705147,0.029404364718207,0.021297328060336,0.011388729401037,0.038408144478612,0.021918381881332,0.013666128437032,0.020794996516843,0.0300642241367,0.04416024540817,0.025234494296783,0.016766379750513,0.0054633251283765,0.0090930578053478,0.0029499597627097,0.018702015054535,0.011619693256261,0.020114761565473,0.030816401563371,0.0089142151762433,0.030982513417121,0.012629824282962,0.052678760525276,0.034269702546539,0.023638894537271,0.012497994787418,0.017214057839212,0.0069392255951291,0.023499255195151,1,0.0059226014872307,0.0053641476135189,0.011812944842629,0.0042255955306312,0.025098230286845,0.02397294173722,0.0055950857666071,0.0013367231423072,0.020499679326131,0.013897916908296,0.019980202825875,0.025415708950952,0.02953709759881,0.047934230602183,0.0055311342015772,0.023903210820966,0.0079147354640688,0.010178081612555,0.010682872770769,0.043147156879476,0.018338819186538,0.039187231502718,0.016805451826821,0.0050786735513542,0.0076895564891073,0.0078992357990187,0.02736308213373,0.0047531649479404,0.01328355555165
technology,0.020089441242259,0.021810852560664,0.0061368154109624,0.012401394558772,0.013361278643099,0.033664122720946,0.013168759042226,0.014383193370319,0.0099853964164973,0.0071062304256525,0.03495893768581,0.028296272042461,0.029211075840999,0.0077958939098693,0.015788576558662,0.0044337129742245,0.030974420561324,0.0094823083328849,0.0082451089580409,0.032478800521167,0.02358124168432,0.018898612695094,0.0094241470540355,0.019610270937041,0.01589548493032,0.03631429783764,0.012116171573648,0.0123115263592,0.026312266095798,0.035465913957713,0.019490176650118,0.027355112667185,0.0043233460802093,0.0077699290440429,0.0098278862019027,0.0035185838618249,0.021188564642495,0.030219111572814,0.0070451462180465,0.016588873146432,0.01077662319349,0.011926878942431,0.013348606918378,0.0032829059124815,0.029133786864761,0.015752352243043,0.016706451420665,0.012735190980961,0.0087395729173287,0.028267622615726,0.035630259330573,0.020668636012504,0.023681683716648,0.017497920491024,0.0044244127127392,0.024197831446671,0.01130603303786,0.01921012589013,0.0059226014872307,1,0.0064681488399597,0.019085445748863,0.012069705447332,0.011885806945975,0.0099891478967146,0.018881843876247,0.0058586806906578,0.0067337395931324,0.037533801434928,0.016594692748358,0.029875821178571,0.01843137343102,0.01689309348978,0.0070864395936916,0.025044734194257,0.020982900360665,0.012578826959007,0.026536130479247,0.018898612695094,0.0048650157880712,0.015429312073915,0.037389132522018,0.0057465645499809,0.0088692491803944,0.018312158692238,0.019815814094038,0.011248347945563,0.012230070105283
environment,0.0033939714606483,0.010199583295589,0.035361006830142,0.0055523023603207,0.011749208635389,0.010648589817524,0.010428701309596,0.0031874840571477,0.016766514094887,0.013861968044852,0.042021551884936,0.017500924400452,0.023531991856962,0.080408996882353,0.0042014780373951,0.0053489849439873,0.017510675088603,0.014912832965518,0.0084807505594424,0.011875153182568,0.013801552091957,0.011639084262092,0.014053696042083,0.021066753809111,0.015553151168197,0.0085871393123938,0.0043792568870474,0.012148252174417,0.027790740802289,0.011482486230048,0.012032866800858,0.016484774644858,0.0055982031270903,0.028548404734965,0.022376321924835,0.0097710574908382,0.023880868441605,0.049417728972882,0.0035491281168525,0.028671082072859,0.016098471115222,0.012809503943446,0.0092700639597868,0.0051796551177481,0.023534378886387,0.020666380878289,0.0081082890864491,0.019965352213626,0.012827640774869,0.0020718541084485,0.0029808230397714,0.014475416877933,0.020867283065277,0.0032577610473428,0.032317672606473,0.019308942964121,0.013290223007412,0.0085012952918328,0.0053641476135189,0.0064681488399597,1,0.013259445301756,0.051449560799181,0.017578532139236,0.015180693331575,0.015053095648212,0.01674652055859,0.0037572497251368,0.0020191857230521,0.0080540482665307,0.025931727842814,0.008803751928737,0.0065521128390865,0.01086191445112,0.010407837593503,0.0084346459661982,0.0068900840871658,0.036464734955112,0.011639084262092,0.0028078904038717,0.0047333458357188,0.0079123440116848,0.0054363372203004,0.0092462282463273,0.0061480149443156,0.0050602915043235,0.024694932742858,0.016553911021961
film,0.034721778842484,0.022445743158719,0.023978965273937,0.0076642551193133,0.034260775892511,0.035251124880159,0.037993222276396,0.011970008366763,0.023739305329878,0.031968875319585,0.096668995767711,0.012545185912904,0.028812711366838,0.015267364384748,0.015572226947853,0.020287131453213,0.06876049096946,0.025451790543799,0.0013914143491467,0.037831649957401,0.08267146463358,0.027506881102711,0.042774987260936,0.045836645187248,0.034227355731449,0.033217171045502,0.017481827649932,0.021494479791732,0.011940488987726,0.11770910372159,0.039419690034488,0.062541298484341,0.03186886480476,0.058099350808572,0.042340959138727,0.065621165005705,0.026353802987034,0.10849138835618,0.015487912546642,0.026985136756341,0.030279738644304,0.008371889126212,0.0087217457729054,0.0072301350261761,0.028815634059922,0.037310771382193,0.0088359100841449,0.015378236246582,0.015480666483049,0.021591400050393,0.018312805275,0.024676283702071,0.023878913154934,0.016121545149391,0.0079179120723293,0.028833604041098,0.016552225212397,0.060213258667499,0.011812944842629,0.019085445748863,0.013259445301756,1,0.0097038391933285,0.023670223855208,0.026753329972275,0.018430851466568,0.0028396282214463,0.020291696576613,0.012427845475882,0.0087768018058658,0.056105130852966,0.02721777081527,0.03132759120861,0.022344900182554,0.039298574523681,0.01686098313847,0.012198886249327,0.022361079286872,0.027506881102711,0.044093994371994,0.029514661226014,0.06078629812062,0.021887427815734,0.021568285315173,0.0096175518061365,0.021265158246433,0.025947470259903,0.03863817854094
environment,0.010006756187415,0.013615606198613,0.025674441974025,0.01149160292025,0.015646668759172,0.017602330022058,0.0075115221811149,0.0099146230082766,0.021665162339184,0.017385019488286,0.034942131891525,0.016372889594608,0.01575761687172,0.06886011935205,0.015463337951721,0.005637161819223,0.026689466452994,0.019029015613422,0.0054953194974112,0.0133820990268,0.0056892315584497,0.021217750012247,0.015886208099688,0.013658172657046,0.023742660555852,0.019707937667825,0.011702690814693,0.0099486275526117,0.018222487850306,0.016610755858543,0.012431576538189,0.017796510939435,0.0087466684497424,0.005546029957178,0.025319917455107,0.0026757335694056,0.021163258646331,0.025545791760056,0.010251866063967,0.030882279281986,0.007434491503105,0.0035602773555797,0.0099865248670697,0.0081539604487776,0.015759215286991,0.0010936668392621,0.013203800933572,0.0070915851003341,0.011080205725388,0.0062044084169271,0.015047446191022,0.010613478594847,0.013088748374046,0.0050796030540955,0.033338626984907,0.019769456716554,0.0049006244528232,0.013913979185304,0.0042255955306312,0.012069705447332,0.051449560799181,0.0097038391933285,1,0.038736146986455,0.015681683812271,0.011833734163535,0.0018452615665606,0.0081972803238373,0.0097589194136835,0.013115473423163,0.025979097505092,0.024593909479633,0.0058278643864175,0.005913114489835,0.015495115900824,0.017700784745051,0.0068656116752614,0.050303612464736,0.021217750012247,0.023980500649106,0.012504242096573,0.016116665619415,0.020903722010448,0.010198102698482,0.015265759611467,0.022492188914946,0.025840775006856,0.019096554059373
environment,0.023749675704226,0.022990452187274,0.029631480057787,0.066747533841014,0.01853618602605,0.055847587805018,0.035654972420266,0.023181511944116,0.022127000588458,0.028239904755529,0.072669427259597,0.038543627943331,0.030262774924564,0.032921145927553,0.019258769341767,0.014133869727354,0.059090894401076,0.037213103472419,0.024466843359258,0.028464242124935,0.016847551240815,0.028610434699954,0.017629976947001,0.050839151980579,0.03308346633243,0.035663406751486,0.10980777846434,0.017494823852428,0.029841638492519,0.029031384755447,0.031182649840589,0.033827630729203,0.10668959273628,0.019525599543872,0.047027873825594,0.010219616027678,0.024859833990041,0.083170729140038,0.017688487337873,0.026396477130738,0.026934537240025,0.034991265585754,0.017778525644898,0.0049079243243441,0.03015932687305,0.080612100808788,0.043480966507916,0.017558879140287,0.017690893405472,0.02779489715611,0.014821174346907,0.034932429998697,0.037634495624619,0.039288458960246,0.023410577728233,0.048558919887204,0.031994383785984,0.022907518503842,0.025098230286845,0.011885806945975,0.017578532139236,0.023670223855208,0.038736146986455,1,0.032727400515191,0.013015966429987,0.0041418938861906,0.020110924947067,0.036677686782384,0.043190098329798,0.04283535342318,0.029762267859068,0.030101588576168,0.042019663860523,0.037420875638688,0.07824474108152,0.041400931878247,0.022665599708016,0.028610434699954,0.065811739858115,0.023922108747623,0.032850063596508,0.090686966139911,0.021938644867291,0.01584578313259,0.029661502218368,0.013323336738971,0.05313469033174
music,0.017032109239193,0.032875935106876,0.0677719825552,0.011085986785632,0.020589014708428,0.051039478110984,0.014095656763462,0.024961386263737,0.022676186123443,0.01416839466234,0.045114837404262,0.024572948787802,0.071417926973233,0.01459627692891,0.029091296596463,0.010036395689837,0.043824459450323,0.060028360149242,0.0091494887902263,0.018164034121187,0.018978821948059,0.057506648392213,0.01542774462685,0.047976668935135,0.032654390150991,0.020707881706776,0.018210148934188,0.01369541317556,0.01319433145074,0.026249318504158,0.039139610802209,0.047554540638179,0.014987988162769,0.0095662774979976,0.017727896516838,0.0033224963779028,0.022924981198609,0.024661714770099,0.0088569013155731,0.034070698171673,0.027063425335481,0.010422997794278,0.02726493466943,0.0027805266774726,0.07142517143831,0.0065834066393447,0.022528770657193,0.017571233543281,0.015941513469327,0.025816366973963,0.019190205796009,0.030568754119825,0.031705748923649,0.02257553756194,0.0084041032311989,0.033067401710205,0.0095634371473597,0.016931286797091,0.02397294173722,0.0099891478967146,0.015180693331575,0.026753329972275,0.015681683812271,0.032727400515191,1,0.009393276372648,0.0046199972876706,0.026194522145206,0.023688111060875,0.02237806327871,0.044136184926219,0.03069445038217,0.038049001977515,0.013007840171758,0.067488597452769,0.014868517255225,0.013768188154252,0.02112138617673,0.057506648392213,0.010826491003378,0.015295812715586,0.029814606662346,0.0076794986616392,0.018919991740852,0.012339281865918,0.023209794460914,0.030923899283499,0.028763668677215
"life and style",0.046751558305661,0.013107941721056,0.022463920205184,0.0070282708602008,0.025031289101524,0.0078552694618307,0.0095656845627096,0.010806575155675,0.0089630012634257,0.005902943304251,0.027579015565358,0.016439889993198,0.018052821397686,0.010361871412375,0.019075802262158,0.007058788256231,0.021038108843686,0.015899957644783,0.009664708026252,0.021294188211849,0.010878480758339,0.017583856710156,0.01090918629038,0.015482183961774,0.030808757104008,0.0409980216957,0.0070941839512342,0.0064556765387287,0.010103142991705,0.018687541567618,0.0092921182613715,0.016840214376323,0.010333490370934,0.0028976726227907,0.0103544190824,0.0034501971628697,0.015126203930169,0.02072044011672,0.010643098020023,0.018354483072215,0.0084877923510826,0.011751710158043,0.01069409121093,0.011070158955985,0.017947940939653,0.011022663080736,0.0087428094627497,0.0058033277988415,0.075041584794768,0.0068495838698636,0.0050611571618114,0.014086196420515,0.025243178886588,0.015319358867108,0.015900994167869,0.023799280146398,0.0080896123161933,0.015600463080881,0.0055950857666071,0.018881843876247,0.015053095648212,0.018430851466568,0.011833734163535,0.013015966429987,0.009393276372648,1,0.072709736342907,0.014244291086328,0.020308045450175,0.0086843239859008,0.021936172104848,0.0033259229663423,0.015913234818107,0.0079876983816689,0.03164056336457,0.023095386036112,0.0097066728739813,0.019233051430087,0.017583856710156,0.01466092043306,0.0077868338000264,0.0070733293406953,0.0055592390692884,0.0075995982549267,0.011065200012022,0.011563768421166,0.013070963314282,0.024041360938169
